Sample_ID,Sample_Name2,Description,date,plot,sample_nc,filt045_ml,filt022_ml,Prok_dada2_input,Prok_dada2_prop,Prok_STD_all,Prok_NonSTD_all,Prok_STD_prop,Prok_STD_r2,Prok_STD_coef,Prok_dna_copy_sum,Fungi_dada2_input,Fungi_dada2_prop,Fungi_STD_all,Fungi_NonSTD_all,Fungi_STD_prop,Fungi_STD_r2,Fungi_STD_coef,Fungi_dna_copy_sum,Inv_dada2_input,Inv_dada2_prop,Inv_STD_all,Inv_NonSTD_all,Inv_STD_prop,Inv_STD_r2,Inv_STD_coef,Inv_dna_copy_sum,Euk_dada2_input,Euk_dada2_prop,Euk_STD_all,Euk_NonSTD_all,Euk_STD_prop,Euk_STD_r2,Euk_STD_coef,Euk_dna_copy_sum
S240,S240,P2-9_11,2017/09/11,2,sample,50,20,7319,0.816641618,1054,4923,0.176342647,0.98641057,0.005959623,4130295.067,51132,0.795177188,11130,29529,0.273740131,0.994693393,15.17669811,9728.400664,14050,0.977508897,6845,6889,0.498398136,0.905833905,18.77469426,733.8601528,12193,0.992782744,3545,8560,0.292854192,0.999391164,0.189305738,226089.29
S241,S241,P2-9_12,2017/09/12,2,sample,50,20,13709,0.825661974,3277,8042,0.289513208,0.985923124,0.01859434,2162486.048,108348,0.727276923,6228,72571,0.079036536,0.976730115,8.591698113,42233.21109,15895,0.954828562,3685,11492,0.242801608,0.91953078,9.797365945,2345.936666,19092,0.990362455,11368,7540,0.601226994,0.997113992,0.608404516,61965.35206
S242,S242,P2-9_13,2017/09/13,2,sample,50,20,14160,0.866596045,2433,9838,0.198272349,0.991771911,0.013660755,3600825.944,40740,0.768114875,8664,22629,0.276867031,0.979345468,12.08283019,9364.114055,13957,0.961381386,2518,10900,0.187658369,0.942315028,7.15098777,3048.529895,17738,0.995264404,5274,12380,0.298742495,0.999195126,0.281095014,220210.2381
S243,S243,P2-9_14,2017/09/14,2,sample,50,20,10663,0.800525181,1670,6866,0.195641987,0.984313113,0.009563019,3589870.571,32168,0.780962447,10696,14426,0.42576228,0.967985734,14.70990566,4903.498477,14636,0.953744192,6263,7696,0.448671108,0.928210419,17.30931326,889.2322743,21902,0.994064469,1106,20666,0.050799192,0.998224537,0.05875635,1758618.432
S244,S244,P2-9_15,2017/09/15,2,sample,50,20,8576,0.724347015,2396,3816,0.385705087,0.980082393,0.013837358,1378875.89,26253,0.730164172,6596,12573,0.34409724,0.99482203,9.096132075,6911.179332,16214,0.954298754,4218,11255,0.272603891,0.931854337,11.7060207,1922.942098,27073,0.992317069,6634,20231,0.246938396,0.998524821,0.346304798,292098.1767
S245,S245,P2-9_16,2017/09/16,2,sample,50,20,13417,0.810240739,2742,8129,0.252230706,0.991924028,0.015344528,2648826.943,61898,0.735371094,6734,38784,0.147941474,0.993280571,9.093773585,21324.48078,8900,0.951235955,4009,4457,0.473541224,0.949824503,11.04459078,807.0919219,16364,0.994011244,3592,12674,0.220828722,0.998090207,0.194929445,325091.984
S246,S246,P2-9_17,2017/09/17,2,sample,50,20,NA,NA,0,0,NA,NA,0,2326545.315,45362,0.749349676,10431,23561,0.306866321,0.980285524,14.79528302,7962.335012,14752,0.958717462,5155,8988,0.364491268,0.902029856,14.16481656,1269.059852,20267,0.988651502,895,19142,0.044667365,0.996371422,0.049036689,1951803.898
S247,S247,P2-9_18,2017/09/18,2,sample,50,20,9709,0.644659594,1913,4346,0.305639879,0.986865131,0.010841887,2004263.687,26723,0.715151742,7519,11592,0.393438334,0.962709414,10.60198113,5466.902768,15267,0.971376171,1962,12868,0.132299393,0.912502576,5.296801505,4858.781281,23770,0.992974337,2904,20699,0.123035207,0.997430104,0.151629351,682552.5493
S248,S248,P2-9_19,2017/09/19,2,sample,50,20,11447,0.750240238,1954,6634,0.227526782,0.985865295,0.011056981,2999914.679,60370,0.774590028,10249,36513,0.219173688,0.995959573,13.96462264,13073.39301,16123,0.952614278,4080,11279,0.265642294,0.896758413,10.81382879,2086.032657,22436,0.993225174,1147,21137,0.051471908,0.998056704,0.062314205,1696001.736
S249,S249,P2-9_20,2017/09/20,2,sample,50,20,20324,0.731155284,3249,11611,0.218640646,0.992158291,0.018248679,3181326.123,22800,0.7825,6929,10912,0.388375091,0.9955199,9.423867925,5789.554824,21614,0.942537244,1376,18996,0.067543687,0.834752421,3.662652869,10372.80937,31003,0.990936361,5339,25383,0.173784259,0.994566938,0.291866416,434839.3413
S250,S250,P2-9_21,2017/09/21,2,sample,50,20,17166,0.734300361,2323,10282,0.184291948,0.984851741,0.013130189,3915404.512,52381,0.749718409,6680,32591,0.170100074,0.98776627,9.370754717,17389.74127,18896,0.94258044,2011,15800,0.112907754,0.917637509,5.474694262,5772.011822,26884,0.992300253,6843,19834,0.256513101,0.999543745,0.364060207,272399.999
S251,S251,P2-9_22,2017/09/22,2,sample,50,20,15494,0.6368917,1569,8299,0.158998784,0.985422129,0.008937736,4642674.689,47153,0.742158505,5506,29489,0.157336762,0.991892184,7.722735849,19092.32724,16624,0.908445621,5721,9381,0.378823997,0.888821374,15.0494826,1246.687378,33872,0.993357345,8672,24975,0.257734716,0.99777411,0.463121355,269637.7499
S258,S258,P3-5_24,2017/05/24,3,sample,200,30,7573,0.918658392,2720,4237,0.390973121,0.981943947,0.01561434,904510.4484,17136,0.650676937,8140,3010,0.730044843,0.992115659,10.62962264,943.9030596,29136,0.94340335,2641,24846,0.096081784,0.937805658,7.191815616,1727.380214,21775,0.99021814,12332,9230,0.571932103,0.996773114,0.646562559,47584.98037
S259,S259,P3-5_25,2017/05/25,3,sample,200,30,8935,0.90766648,3349,4761,0.412946979,0.983061307,0.019088679,831382.821,17055,0.708589856,9176,2909,0.759288374,0.972343626,13.02943396,744.2124266,25752,0.945246971,5207,19135,0.213910114,0.935663586,14.18560677,674.4512345,21706,0.984105777,12707,8654,0.594869154,0.989466945,0.683198495,42222.96578
S260,S260,P3-5_26,2017/05/26,3,sample,200,30,10397,0.872367029,4459,4611,0.491620728,0.984575556,0.025358491,606108.631,7179,0.779913637,5082,517,0.907662083,0.970553175,7.240943396,237.9984539,26301,0.956237405,10198,14952,0.405487078,0.917073449,27.90301035,267.9280804,19499,0.978511719,9395,9685,0.492400419,0.999242084,0.496338664,65042.95487
S261,S261,P3-5_27,2017/05/27,3,sample,200,30,13206,0.867257307,6203,5250,0.54160482,0.989087909,0.034842642,502258.1309,11182,0.816401359,8347,782,0.91433892,0.989098148,10.675,244.1842311,17854,0.972947239,12487,4884,0.718841748,0.953217501,33.99444967,71.83525616,25291,0.98861255,15430,9573,0.617125945,0.999501581,0.810308561,39380.06032
S262,S262,P3-5_28,2017/05/28,3,sample,100,30,10386,0.903812825,4571,4816,0.486950037,0.986374506,0.025836981,621331.6196,20030,0.742636046,10440,4435,0.701848739,0.997349025,14.19018868,1041.799631,24804,0.963352685,7158,16737,0.299560578,0.928816794,19.0098777,880.437016,30460,0.991989494,5319,24897,0.176032566,0.999867281,0.280385701,295985.1367
S263,S263,P3-5_29,2017/05/29,3,sample,100,30,15040,0.864295213,8120,4879,0.624663436,0.994999302,0.044501887,365452.6697,11830,0.8613694,9258,932,0.908537782,0.971035973,12.81367925,242.44923,21901,0.976211132,15623,5757,0.730729654,0.894738353,41.85277516,137.5536025,14206,0.992116007,5699,8395,0.404356464,0.994225402,0.304229539,91980.98719
S264,S264,P3-5_30,2017/05/30,3,sample,100,30,12824,0.895820337,5133,6355,0.446814067,0.985989862,0.029099245,727968.4792,14333,0.857461801,10587,1703,0.861432059,0.986084662,14.77216981,384.2811678,19415,0.977749163,16028,2955,0.844334404,0.916611281,42.65954845,69.26936893,24172,0.994166805,4982,19049,0.207315551,0.999638736,0.263015992,241417.5126
S265,S265,P3-5_31,2017/05/31,3,sample,100,30,12161,0.915385248,4645,6487,0.417265541,0.984244137,0.026575472,813657.5553,16284,0.873065586,12734,1483,0.895688261,0.989861821,17.47311321,282.9108514,26394,0.977229673,17117,8676,0.663629667,0.928185912,46.65380997,185.9655193,27703,0.995235173,3335,24236,0.120960429,0.998084655,0.173469426,465711.2695
S266,S266,P3-6_1,2017/06/01,3,sample,100,30,14624,0.948030635,13429,435,0.968623774,0.994417661,0.073516226,19723.53684,12694,0.887348354,10987,277,0.975408381,0.992532415,15.06820755,61.276919,22926,0.979368403,11887,10566,0.529417004,0.940154948,32.10837253,329.0730475,20223,0.996588043,19239,915,0.954599583,0.994037549,1.011994356,3013.850802
S267,S267,P3-6_2,2017/06/02,3,sample,100,30,13770,0.905156137,5165,7299,0.414393453,0.977885428,0.029607547,821749.9363,38036,0.919365864,10839,24130,0.309960251,0.996764662,13.86339623,5801.84913,23629,0.957890727,10245,12389,0.452637625,0.928449079,28.37450611,436.6243398,25511,0.994904159,2377,23004,0.093652732,0.988579012,0.126257761,607329.0019
S268,S268,P3-6_3,2017/06/03,3,sample,100,30,13658,0.900497877,5741,6558,0.466785918,0.989534183,0.032434717,673969.1921,43570,0.923043378,11389,28828,0.283188701,0.991315082,15.30028302,6280.493845,25391,0.972746249,16457,8242,0.666302279,0.924757568,45.26886171,182.0677545,9021,0.987695377,1108,7802,0.124354658,0.998596638,0.056863594,457351.7961
S269,S269,P3-6_4,2017/06/04,3,sample,100,30,17449,0.909565018,8758,7113,0.551824082,0.989998259,0.049062642,483259.7526,83472,0.935870711,10475,67644,0.134090298,0.976186305,14.90735849,15125.41609,19465,0.982019008,6078,13037,0.31797018,0.892005838,16.52361242,788.9921205,26947,0.992058485,2261,24472,0.084577114,0.997763491,0.118477893,688511.0077
S270,S270,P3-6_5,2017/06/05,3,sample,100,30,15234,0.909216227,6007,7844,0.433687098,0.988484056,0.033932453,770550.4461,74568,0.944185173,7787,62619,0.110601369,0.995599103,10.73226415,19448.83177,26475,0.981756374,5386,20606,0.207217605,0.909797342,14.27516463,1443.48598,27882,0.994548454,2643,25087,0.095311937,0.999566485,0.138677328,603006.5213
S271,S271,P3-6_6,2017/06/06,3,sample,100,30,13204,0.751060285,3136,6781,0.316224665,0.978388396,0.017941509,1259834.543,50859,0.917241786,7071,39579,0.151575563,0.997297091,9.546509434,13819.71085,21156,0.982132728,7352,13426,0.353835788,0.930945462,20.22022578,663.9886294,26296,0.988781564,3462,22539,0.133148725,0.99386971,0.184827846,406486.3696
S272,S272,P3-6_7,2017/06/07,3,sample,100,30,13871,0.904404873,3077,9468,0.245277003,0.985478061,0.017515472,1801835.574,85691,0.944054802,6528,74369,0.080695205,0.975386804,9.146698113,27102.31207,25020,0.977058353,3276,21170,0.134009654,0.906790301,8.578927563,2467.674408,25008,0.988683621,3327,21398,0.134560162,0.999136689,0.1730254,412232.3471
S273,S273,P3-6_8,2017/06/08,3,sample,100,30,13345,0.911202698,3809,8351,0.313240132,0.989001081,0.021506038,1294365.192,87854,0.938283971,7782,74650,0.094405085,0.993214906,10.49415094,23711.62133,22850,0.975754923,1623,20673,0.072793326,0.959205039,4.5855127,4508.329025,40136,0.982409807,23170,16260,0.587623637,0.999029779,1.20260207,45068.93957
S274,S274,P3-6_9,2017/06/09,3,sample,100,30,15390,0.888564003,4538,9137,0.331846435,0.993583576,0.02506566,1215075.374,51251,0.936996351,7664,40358,0.15959352,0.994251977,9.81009434,13713.08593,19164,0.975370486,1165,17527,0.062326129,0.930431086,3.239887112,5409.756388,14751,0.967527625,9781,4491,0.685327915,0.996075806,0.512929445,29185.30053
S275,S275,P3-6_10,2017/06/10,3,sample,100,30,15069,0.87948769,5474,7779,0.413038557,0.988556834,0.030647547,846070.9712,36801,0.921659738,8205,25713,0.241906952,0.986425532,10.46198113,8192.520988,16823,0.977649646,4390,12057,0.266917979,0.921381586,12.10545626,995.9971558,14647,0.956441592,5274,8735,0.376472268,0.997650177,0.284176858,102459.6685
S276,S276,P3-6_11,2017/06/11,3,sample,100,30,13104,0.725656288,4332,5177,0.455568409,0.986801557,0.024340377,708972.8484,86113,0.843856328,5670,66997,0.078027165,0.990927694,7.998679245,27920.0261,16754,0.971708249,4432,11848,0.272235872,0.944146874,12.32041392,961.6560023,17155,0.945380356,4024,12194,0.248119374,0.998970969,0.215343368,188752.8141
S277,S277,P3-6_12,2017/06/12,3,sample,100,30,13904,0.861766398,4530,7452,0.378067101,0.991826154,0.025356226,979641.0394,69033,0.931757276,6466,57856,0.100525481,0.995710132,8.719433962,22117.64366,11567,0.977349356,4722,6583,0.417691287,0.918825684,13.15042333,500.5922497,17607,0.949451923,3605,13112,0.215648741,0.993077558,0.196016933,222973.9337
S278,S278,P3-6_13,2017/06/13,3,sample,100,30,15915,0.887401822,6355,7768,0.449975218,0.990192707,0.035542264,728522.3368,22728,0.916314678,7490,13336,0.359646596,0.975838436,10.33273585,4302.184241,18501,0.970379979,10687,7266,0.595276555,0.921631027,28.57742239,254.2566611,21903,0.962470894,8746,12335,0.414875955,0.998877405,0.469604892,87555.87385
S279,S279,P3-6_14,2017/06/14,3,sample,100,30,14666,0.843379245,4863,7506,0.39316032,0.982110952,0.02747434,910667.9303,18408,0.868752716,9137,6855,0.571348174,0.991293258,12.54603774,1821.292147,15376,0.977562435,5549,9482,0.369170381,0.932513077,14.70630292,644.757561,13376,0.967628589,3245,9698,0.250714672,0.993373316,0.175326435,184379.8782
S280,S280,P3-6_15,2017/06/15,3,sample,100,30,8823,0.891306812,2911,4953,0.370167854,0.998807839,0.015647547,1055117.446,34881,0.95349904,7895,25364,0.237379356,0.993802947,10.73726415,7874.134927,16787,0.970393757,5794,10496,0.35567833,0.89657744,15.27629351,687.0776602,24378,0.977602757,7251,16581,0.304254783,0.998338629,0.388261524,142352.5036
S281,S281,P3-6_16,2017/06/16,3,sample,100,30,11617,0.904966859,2293,8220,0.21811091,0.98395534,0.013100377,2091542.804,37271,0.957205334,2977,32699,0.083445454,0.995805262,3.868490566,28175.50277,22796,0.973153185,6737,15447,0.303687342,0.95801769,18.81683913,820.9136449,34113,0.955031806,8959,23620,0.274993094,0.998727125,0.472946378,166474.1226
S282,S282,P3-6_17,2017/06/17,3,sample,100,30,11235,0.923898531,3052,7328,0.294026975,0.98951982,0.017118868,1426885.631,18311,0.941947463,4472,12776,0.259276438,0.998475243,6.071792453,7013.854146,2885,0.947313692,395,2338,0.144529821,0.873368816,0.991251176,2358.635285,12552,0.980560867,7814,4494,0.634871628,0.9930352,0.420299153,35641.28046
S283,S283,P3-6_18,2017/06/18,3,sample,100,30,10985,0.895038689,2383,7449,0.242371847,0.992662416,0.013261887,1872282.609,27030,0.943285239,3992,21505,0.156567439,0.983704841,5.276415094,13585.61297,1375,0.960727273,467,854,0.353520061,0.97241705,1.254468485,680.7664042,11226,0.986460004,4833,6241,0.436427668,0.997913474,0.258626529,80437.73946
S284,S284,P3-6_19,2017/06/19,3,sample,100,30,13291,0.884809269,2927,8833,0.248894558,0.983012608,0.016695849,1763512.19,35576,0.929699798,3400,29675,0.102796674,0.997841773,4.425566038,22351.18984,2669,0.970026227,698,1891,0.269602163,0.945098965,1.929350894,980.1223853,11764,0.987844271,2905,8716,0.249978487,0.999516447,0.151648166,191583.81
S285,S285,P3-6_20,2017/06/20,3,sample,100,30,13576,0.920447849,2455,10041,0.196462868,0.993162646,0.013691321,2444614.409,30399,0.932168821,4342,23995,0.153227229,0.985714297,5.81754717,13748.63512,2676,0.958893871,1024,1542,0.399064692,0.962262958,2.851364064,540.7937974,16958,0.989326572,4857,11920,0.289503487,0.999462312,0.257644403,154217.7238
S286,S286,P3-6_21,2017/06/21,3,sample,100,30,13131,0.91714264,4190,7853,0.347919953,0.985438287,0.023699245,1104535.877,17267,0.881160595,6148,9067,0.404074926,0.993585002,8.41509434,3591.562033,1796,0.953786192,1135,578,0.662580269,0.888895137,3.026622766,190.971933,19666,0.993440456,10296,9241,0.527000051,0.998731852,0.548178739,56192.13428
S287,S287,P3-6_22,2017/06/22,3,sample,100,30,13364,0.892173002,4353,7570,0.365092678,0.991367017,0.024140755,1045258.677,18133,0.891248001,6098,10063,0.377328136,0.99550316,7.81990566,4289.480563,20808,0.982218378,12799,7639,0.626235444,0.919356712,34.03292568,224.4591039,13183,0.987787302,6657,6365,0.511211795,0.994647876,0.354810913,59797.1086
S288,S288,P3-6_23,2017/06/23,3,sample,100,30,19099,0.910990104,8516,8883,0.489453417,0.995966186,0.046667925,634482.898,12651,0.882301794,6885,4277,0.616824942,0.987041951,9.618867925,1482.156401,18791,0.965036454,5483,12651,0.302360207,0.955759505,15.1915334,832.7664937,23750,0.994442105,14835,8783,0.628122618,0.997971109,0.76666604,38186.98776
S289,S289,P3-6_24,2017/06/24,3,sample,100,30,18292,0.915700853,6005,10745,0.358507463,0.988342596,0.033875849,1057292.073,24404,0.860801508,8704,12303,0.414338078,0.996212625,11.89933962,3446.409742,23875,0.979518325,5823,17563,0.248995125,0.922002509,15.82314205,1109.95654,48357,0.994251091,19594,28485,0.407537594,0.997394548,1.030190028,92167.46173
S290,S290,P3-6_25,2017/06/25,3,sample,100,30,17762,0.90018016,4708,11281,0.294452436,0.9947022,0.025958113,1448615.816,26281,0.849434953,8051,14273,0.360643254,0.998121418,10.89613208,4366.381239,19119,0.979601444,1733,16996,0.092530301,0.928389957,4.793414864,3545.697688,40953,0.991038508,11337,29249,0.279332775,0.998866807,0.592889934,164443.1134
S291,S291,P3-6_26,2017/06/26,3,sample,100,30,15596,0.906899205,3462,10682,0.2447681,0.98427027,0.019689811,1808380.288,34417,0.79951768,6178,21339,0.224515754,0.986116204,8.573490566,8296.504143,24383,0.983143994,6598,17374,0.275237777,0.970015587,18.41204139,943.6216023,18262,0.991840981,3545,14568,0.195715784,0.99114758,0.195138288,248849.165
S292,S292,P3-6_27,2017/06/27,3,sample,100,30,18530,0.839287642,6882,8670,0.442515432,0.989185874,0.038536604,749936.3506,11570,0.734917891,2799,5704,0.329177937,0.97111738,3.949811321,4813.732047,18879,0.983844483,5056,13518,0.272208463,0.944391945,14.43029163,936.7794047,25638,0.991262969,7644,17770,0.300779098,0.999793701,0.399390405,148309.3551
S293,S293,P3-6_28,2017/06/28,3,sample,100,30,17685,0.91065875,4128,11977,0.256317914,0.989762089,0.023149811,1724564.092,27128,0.847943085,8304,14699,0.360996392,0.993477068,11.31518868,4330.167888,19013,0.983747962,2923,15781,0.156276732,0.930833761,8.169238006,1931.759117,23800,0.993361345,7820,15822,0.330767279,0.996282807,0.415928504,126800.6387
S294,S294,P3-6_29,2017/06/29,3,sample,100,30,16610,0.903612282,3098,11911,0.206409488,0.991521271,0.017361132,2286909.238,30658,0.836062365,6494,19138,0.253355181,0.977509049,8.444433962,7554.483062,27649,0.976599515,13610,13392,0.504036738,0.938613757,36.76349953,364.2743529,32126,0.99380564,7811,24116,0.244651862,0.996819833,0.416182502,193152.442
S295,S295,P3-6_30,2017/06/30,3,sample,100,30,15797,0.828954865,3874,9221,0.295838106,0.98831495,0.021861887,1405947.573,26381,0.744740533,6062,13585,0.308545834,0.979049438,8.610471698,5259.100189,23167,0.981784435,8742,14003,0.384348208,0.936014671,24.15042333,579.8242047,23943,0.990101491,7319,16387,0.308740403,0.998458158,0.386543744,141312.165
S296,S296,P3-7_1,2017/07/01,3,sample,100,30,19537,0.902748631,7954,9683,0.450983727,0.991922347,0.043971321,734039.0535,10202,0.823171927,4860,3538,0.578709216,0.997522701,6.558113208,1798.281451,28313,0.982304948,2799,25013,0.100640012,0.941655992,7.720978363,3239.615347,22611,0.9956216,11533,10979,0.512304549,0.996118229,0.614914393,59515.05945
S297,S297,P3-7_2,2017/07/02,3,sample,100,30,15994,0.904151557,6524,7937,0.451144458,0.99189032,0.036172453,731403.7229,19598,0.829166241,8726,7524,0.536984615,0.990213309,12.08537736,2075.235159,1323,0.937263794,575,665,0.463709677,0.899570586,1.518720602,437.868558,28734,0.994640496,9719,18861,0.340062981,0.999542713,0.506714958,124073.7007
S298,S298,P3-7_3,2017/07/03,3,sample,100,30,14128,0.911593998,4208,8671,0.326733442,0.988607877,0.023635472,1222879.48,15467,0.839723282,7411,5577,0.570603634,0.995444745,9.85490566,1886.370163,1430,0.972727273,836,555,0.60100647,0.922842176,2.272812794,244.1908113,16428,0.995130265,5913,10435,0.36169562,0.99897081,0.317367827,109599.4313
S299,S299,P3-7_4,2017/07/04,3,sample,100,30,16825,0.92320951,9925,5608,0.638962209,0.993976314,0.054896981,340516.5994,14605,0.871071551,9611,3111,0.755462978,0.977058436,13.54981132,765.32431,233,0.948497854,125,96,0.56561086,0.950847656,0.357855127,268.2649842,18043,0.995676994,9152,8813,0.509435013,0.992481371,0.498101599,58977.25828
S300,S300,P3-7_5,2017/07/05,3,sample,100,30,13045,0.746339594,3074,6662,0.315735415,0.98670309,0.017337358,1280856.405,18002,0.703699589,5650,7018,0.446005684,0.980808586,7.951603774,2941.964162,11425,0.980218818,1562,9637,0.139476739,0.934004354,4.350893697,2214.947243,20057,0.993967193,4940,14996,0.247792937,0.999480865,0.262428975,190476.9347
S301,S301,P3-7_6,2017/07/06,3,sample,100,30,14120,0.89305949,4622,7988,0.366534496,0.986211586,0.026270943,1013540.559,15463,0.749466468,5825,5764,0.502631806,0.989774602,7.754622642,2477.661934,1595,0.947962382,768,744,0.507936508,0.913360588,2.05766698,361.574544,15926,0.994034911,2603,13228,0.164424231,0.998729231,0.136536218,322942.3951
S302,S302,P3-7_7,2017/07/07,3,sample,100,30,12239,0.915924504,2386,8824,0.212845674,0.987194084,0.013469434,2183709.68,20246,0.805690013,8249,8063,0.505701324,0.999162282,10.67537736,2517.631533,2001,0.95902049,975,944,0.508077124,0.951565516,2.777516463,339.8719729,20412,0.995884774,2842,17486,0.139807163,0.995513271,0.155285042,375352.7435
